window_index,deviation_score,smoothed_score,status,consecutive_exceedances,recommended_action,run,rul_label
2395,8.3784,6.2964,CRITICAL,299,Prioritize planned maintenance,dev_run_0,408.0
2396,3.6857,5.7743,CRITICAL,300,Prioritize planned maintenance,dev_run_0,407.0
2397,6.7107,5.9616,CRITICAL,301,Prioritize planned maintenance,dev_run_0,406.0
2398,5.2418,5.8176,CRITICAL,302,Prioritize planned maintenance,dev_run_0,405.0
2399,8.9186,6.4378,CRITICAL,303,Prioritize planned maintenance,dev_run_0,404.0
2400,5.6085,6.2719,CRITICAL,304,Prioritize planned maintenance,dev_run_0,403.0
2401,8.2368,6.6649,CRITICAL,305,Prioritize planned maintenance,dev_run_0,402.0
2402,3.9125,6.1144,CRITICAL,306,Prioritize planned maintenance,dev_run_0,401.0
2403,4.5854,5.8086,CRITICAL,307,Prioritize planned maintenance,dev_run_0,400.0
2404,3.4154,5.33,CRITICAL,308,Prioritize planned maintenance,dev_run_0,399.0
2405,3.9688,5.0577,CRITICAL,309,Prioritize planned maintenance,dev_run_0,398.0
2406,3.7503,4.7963,CRITICAL,310,Prioritize planned maintenance,dev_run_0,397.0
2407,3.8383,4.6047,CRITICAL,311,Prioritize planned maintenance,dev_run_0,396.0
2408,6.8769,5.0591,CRITICAL,312,Prioritize planned maintenance,dev_run_0,395.0
2409,6.8158,5.4105,CRITICAL,313,Prioritize planned maintenance,dev_run_0,394.0
2410,5.6515,5.4587,CRITICAL,314,Prioritize planned maintenance,dev_run_0,393.0
2411,3.5139,5.0697,CRITICAL,315,Prioritize planned maintenance,dev_run_0,392.0
2412,4.1837,4.8925,CRITICAL,316,Prioritize planned maintenance,dev_run_0,391.0
2413,5.2606,4.9661,CRITICAL,317,Prioritize planned maintenance,dev_run_0,390.0
2414,12.4934,6.4716,CRITICAL,318,Prioritize planned maintenance,dev_run_0,389.0
2415,3.705,5.9183,CRITICAL,319,Prioritize planned maintenance,dev_run_0,388.0
2416,3.2823,5.3911,CRITICAL,320,Prioritize planned maintenance,dev_run_0,387.0
2417,4.1499,5.1429,CRITICAL,321,Prioritize planned maintenance,dev_run_0,386.0
2418,11.9724,6.5088,CRITICAL,322,Prioritize planned maintenance,dev_run_0,385.0
2419,4.9375,6.1945,CRITICAL,323,Prioritize planned maintenance,dev_run_0,384.0
2420,11.1202,7.1797,CRITICAL,324,Prioritize planned maintenance,dev_run_0,383.0
2421,4.5808,6.6599,CRITICAL,325,Prioritize planned maintenance,dev_run_0,382.0
2422,5.0708,6.3421,CRITICAL,326,Prioritize planned maintenance,dev_run_0,381.0
2423,4.354,5.9445,CRITICAL,327,Prioritize planned maintenance,dev_run_0,380.0
2424,6.4415,6.0439,CRITICAL,328,Prioritize planned maintenance,dev_run_0,379.0
2425,5.8756,6.0102,CRITICAL,329,Prioritize planned maintenance,dev_run_0,378.0
2426,7.5343,6.315,CRITICAL,330,Prioritize planned maintenance,dev_run_0,377.0
2427,4.2273,5.8975,CRITICAL,331,Prioritize planned maintenance,dev_run_0,376.0
2428,13.2615,7.3703,CRITICAL,332,Prioritize planned maintenance,dev_run_0,375.0
2429,4.9311,6.8824,CRITICAL,333,Prioritize planned maintenance,dev_run_0,374.0
2430,10.6818,7.6423,CRITICAL,334,Prioritize planned maintenance,dev_run_0,373.0
2431,5.9089,7.2956,CRITICAL,335,Prioritize planned maintenance,dev_run_0,372.0
2432,4.7914,6.7948,CRITICAL,336,Prioritize planned maintenance,dev_run_0,371.0
2433,21.3798,9.7118,CRITICAL,337,Prioritize planned maintenance,dev_run_0,370.0
2434,6.1174,8.9929,CRITICAL,338,Prioritize planned maintenance,dev_run_0,369.0
2435,4.5873,8.1118,CRITICAL,339,Prioritize planned maintenance,dev_run_0,368.0
2436,13.9884,9.2871,CRITICAL,340,Prioritize planned maintenance,dev_run_0,367.0
2437,7.7939,8.9885,CRITICAL,341,Prioritize planned maintenance,dev_run_0,366.0
2438,4.0717,8.0051,CRITICAL,342,Prioritize planned maintenance,dev_run_0,365.0
2439,6.9066,7.7854,CRITICAL,343,Prioritize planned maintenance,dev_run_0,364.0
2440,9.9251,8.2134,CRITICAL,344,Prioritize planned maintenance,dev_run_0,363.0
2441,11.6934,8.9094,CRITICAL,345,Prioritize planned maintenance,dev_run_0,362.0
2442,5.5166,8.2308,CRITICAL,346,Prioritize planned maintenance,dev_run_0,361.0
2443,5.4205,7.6687,CRITICAL,347,Prioritize planned maintenance,dev_run_0,360.0
2444,5.4437,7.2237,CRITICAL,348,Prioritize planned maintenance,dev_run_0,359.0
2445,4.9952,6.778,CRITICAL,349,Prioritize planned maintenance,dev_run_0,358.0
2446,8.3685,7.0961,CRITICAL,350,Prioritize planned maintenance,dev_run_0,357.0
2447,5.0761,6.6921,CRITICAL,351,Prioritize planned maintenance,dev_run_0,356.0
2448,7.0571,6.7651,CRITICAL,352,Prioritize planned maintenance,dev_run_0,355.0
2449,9.1684,7.2458,CRITICAL,353,Prioritize planned maintenance,dev_run_0,354.0
2450,5.6985,6.9363,CRITICAL,354,Prioritize planned maintenance,dev_run_0,353.0
2451,5.0399,6.557,CRITICAL,355,Prioritize planned maintenance,dev_run_0,352.0
2452,8.6835,6.9823,CRITICAL,356,Prioritize planned maintenance,dev_run_0,351.0
2453,12.3022,8.0463,CRITICAL,357,Prioritize planned maintenance,dev_run_0,350.0
2454,3.8646,7.21,CRITICAL,358,Prioritize planned maintenance,dev_run_0,349.0
2455,8.5966,7.4873,CRITICAL,359,Prioritize planned maintenance,dev_run_0,348.0
2456,4.9991,6.9897,CRITICAL,360,Prioritize planned maintenance,dev_run_0,347.0
2457,12.9782,8.1874,CRITICAL,361,Prioritize planned maintenance,dev_run_0,346.0
2458,4.0125,7.3524,CRITICAL,362,Prioritize planned maintenance,dev_run_0,345.0
2459,5.2255,6.927,CRITICAL,363,Prioritize planned maintenance,dev_run_0,344.0
2460,5.7263,6.6869,CRITICAL,364,Prioritize planned maintenance,dev_run_0,343.0
2461,6.7929,6.7081,CRITICAL,365,Prioritize planned maintenance,dev_run_0,342.0
2462,6.7835,6.7232,CRITICAL,366,Prioritize planned maintenance,dev_run_0,341.0
2463,7.4898,6.8765,CRITICAL,367,Prioritize planned maintenance,dev_run_0,340.0
2464,6.9383,6.8889,CRITICAL,368,Prioritize planned maintenance,dev_run_0,339.0
2465,3.9874,6.3086,CRITICAL,369,Prioritize planned maintenance,dev_run_0,338.0
2466,6.089,6.2646,CRITICAL,370,Prioritize planned maintenance,dev_run_0,337.0
2467,33.3369,11.6791,CRITICAL,371,Prioritize planned maintenance,dev_run_0,336.0
2468,4.5857,10.2604,CRITICAL,372,Prioritize planned maintenance,dev_run_0,335.0
2469,3.8876,8.9859,CRITICAL,373,Prioritize planned maintenance,dev_run_0,334.0
2470,10.3551,9.2597,CRITICAL,374,Prioritize planned maintenance,dev_run_0,333.0
2471,5.8096,8.5697,CRITICAL,375,Prioritize planned maintenance,dev_run_0,332.0
2472,4.6447,7.7847,CRITICAL,376,Prioritize planned maintenance,dev_run_0,331.0
2473,5.5308,7.3339,CRITICAL,377,Prioritize planned maintenance,dev_run_0,330.0
2474,5.5008,6.9673,CRITICAL,378,Prioritize planned maintenance,dev_run_0,329.0
2475,4.099,6.3936,CRITICAL,379,Prioritize planned maintenance,dev_run_0,328.0
2476,11.0725,7.3294,CRITICAL,380,Prioritize planned maintenance,dev_run_0,327.0
2477,7.2251,7.3085,CRITICAL,381,Prioritize planned maintenance,dev_run_0,326.0
2478,3.4978,6.5464,CRITICAL,382,Prioritize planned maintenance,dev_run_0,325.0
2479,5.3308,6.3033,CRITICAL,383,Prioritize planned maintenance,dev_run_0,324.0
2480,5.1371,6.07,CRITICAL,384,Prioritize planned maintenance,dev_run_0,323.0
2481,5.5289,5.9618,CRITICAL,385,Prioritize planned maintenance,dev_run_0,322.0
2482,15.847,7.9389,CRITICAL,386,Prioritize planned maintenance,dev_run_0,321.0
2483,5.7373,7.4985,CRITICAL,387,Prioritize planned maintenance,dev_run_0,320.0
2484,4.1171,6.8223,CRITICAL,388,Prioritize planned maintenance,dev_run_0,319.0
2485,7.6619,6.9902,CRITICAL,389,Prioritize planned maintenance,dev_run_0,318.0
2486,4.2514,6.4424,CRITICAL,390,Prioritize planned maintenance,dev_run_0,317.0
2487,4.9949,6.1529,CRITICAL,391,Prioritize planned maintenance,dev_run_0,316.0
2488,6.4811,6.2186,CRITICAL,392,Prioritize planned maintenance,dev_run_0,315.0
2489,5.3295,6.0407,CRITICAL,393,Prioritize planned maintenance,dev_run_0,314.0
2490,4.0964,5.6519,CRITICAL,394,Prioritize planned maintenance,dev_run_0,313.0
2491,7.8091,6.0833,CRITICAL,395,Prioritize planned maintenance,dev_run_0,312.0
2492,6.0312,6.0729,CRITICAL,396,Prioritize planned maintenance,dev_run_0,311.0
2493,6.2576,6.1098,CRITICAL,397,Prioritize planned maintenance,dev_run_0,310.0
2494,3.8829,5.6645,CRITICAL,398,Prioritize planned maintenance,dev_run_0,309.0
2495,5.7012,5.6718,CRITICAL,399,Prioritize planned maintenance,dev_run_0,308.0
2496,2.7137,5.0802,CRITICAL,400,Prioritize planned maintenance,dev_run_0,307.0
2497,3.8857,4.8413,CRITICAL,401,Prioritize planned maintenance,dev_run_0,306.0
2498,6.8013,5.2333,CRITICAL,402,Prioritize planned maintenance,dev_run_0,305.0
2499,5.2149,5.2296,CRITICAL,403,Prioritize planned maintenance,dev_run_0,304.0
2500,6.3872,5.4611,CRITICAL,404,Prioritize planned maintenance,dev_run_0,303.0
2501,2.9396,4.9568,CRITICAL,405,Prioritize planned maintenance,dev_run_0,302.0
2502,10.6254,6.0905,CRITICAL,406,Prioritize planned maintenance,dev_run_0,301.0
2503,5.8077,6.034,CRITICAL,407,Prioritize planned maintenance,dev_run_0,300.0
2504,7.2516,6.2775,CRITICAL,408,Prioritize planned maintenance,dev_run_0,299.0
2505,9.5181,6.9256,CRITICAL,409,Prioritize planned maintenance,dev_run_0,298.0
2506,7.8782,7.1161,CRITICAL,410,Prioritize planned maintenance,dev_run_0,297.0
2507,6.5032,6.9935,CRITICAL,411,Prioritize planned maintenance,dev_run_0,296.0
2508,9.2077,7.4364,CRITICAL,412,Prioritize planned maintenance,dev_run_0,295.0
2509,6.1301,7.1751,CRITICAL,413,Prioritize planned maintenance,dev_run_0,294.0
2510,4.6092,6.6619,CRITICAL,414,Prioritize planned maintenance,dev_run_0,293.0
2511,4.6669,6.2629,CRITICAL,415,Prioritize planned maintenance,dev_run_0,292.0
2512,7.4238,6.4951,CRITICAL,416,Prioritize planned maintenance,dev_run_0,291.0
2513,3.928,5.9817,CRITICAL,417,Prioritize planned maintenance,dev_run_0,290.0
2514,6.2329,6.0319,CRITICAL,418,Prioritize planned maintenance,dev_run_0,289.0
2515,5.4668,5.9189,CRITICAL,419,Prioritize planned maintenance,dev_run_0,288.0
2516,4.7514,5.6854,CRITICAL,420,Prioritize planned maintenance,dev_run_0,287.0
2517,5.9284,5.734,CRITICAL,421,Prioritize planned maintenance,dev_run_0,286.0
2518,4.3532,5.4578,CRITICAL,422,Prioritize planned maintenance,dev_run_0,285.0
2519,9.0537,6.177,CRITICAL,423,Prioritize planned maintenance,dev_run_0,284.0
2520,20.6602,9.0736,CRITICAL,424,Prioritize planned maintenance,dev_run_0,283.0
2521,5.6428,8.3875,CRITICAL,425,Prioritize planned maintenance,dev_run_0,282.0
2522,3.2746,7.3649,CRITICAL,426,Prioritize planned maintenance,dev_run_0,281.0
2523,4.699,6.8317,CRITICAL,427,Prioritize planned maintenance,dev_run_0,280.0
2524,8.8299,7.2313,CRITICAL,428,Prioritize planned maintenance,dev_run_0,279.0
2525,6.9609,7.1773,CRITICAL,429,Prioritize planned maintenance,dev_run_0,278.0
2526,6.5969,7.0612,CRITICAL,430,Prioritize planned maintenance,dev_run_0,277.0
2527,6.6499,6.9789,CRITICAL,431,Prioritize planned maintenance,dev_run_0,276.0
2528,6.5934,6.9018,CRITICAL,432,Prioritize planned maintenance,dev_run_0,275.0
2529,6.7112,6.8637,CRITICAL,433,Prioritize planned maintenance,dev_run_0,274.0
2530,6.6362,6.8182,CRITICAL,434,Prioritize planned maintenance,dev_run_0,273.0
2531,5.8142,6.6174,CRITICAL,435,Prioritize planned maintenance,dev_run_0,272.0
2532,7.6124,6.8164,CRITICAL,436,Prioritize planned maintenance,dev_run_0,271.0
2533,8.1925,7.0916,CRITICAL,437,Prioritize planned maintenance,dev_run_0,270.0
2534,9.2033,7.514,CRITICAL,438,Prioritize planned maintenance,dev_run_0,269.0
2535,7.2473,7.4606,CRITICAL,439,Prioritize planned maintenance,dev_run_0,268.0
2536,6.8376,7.336,CRITICAL,440,Prioritize planned maintenance,dev_run_0,267.0
2537,6.4305,7.1549,CRITICAL,441,Prioritize planned maintenance,dev_run_0,266.0
2538,6.7372,7.0714,CRITICAL,442,Prioritize planned maintenance,dev_run_0,265.0
2539,5.3899,6.7351,CRITICAL,443,Prioritize planned maintenance,dev_run_0,264.0
2540,5.7782,6.5437,CRITICAL,444,Prioritize planned maintenance,dev_run_0,263.0
2541,5.5921,6.3534,CRITICAL,445,Prioritize planned maintenance,dev_run_0,262.0
2542,9.1058,6.9039,CRITICAL,446,Prioritize planned maintenance,dev_run_0,261.0
2543,5.8055,6.6842,CRITICAL,447,Prioritize planned maintenance,dev_run_0,260.0
2544,13.7336,8.0941,CRITICAL,448,Prioritize planned maintenance,dev_run_0,259.0
2545,5.4179,7.5588,CRITICAL,449,Prioritize planned maintenance,dev_run_0,258.0
2546,4.3878,6.9246,CRITICAL,450,Prioritize planned maintenance,dev_run_0,257.0
2547,10.9213,7.724,CRITICAL,451,Prioritize planned maintenance,dev_run_0,256.0
2548,10.6575,8.3107,CRITICAL,452,Prioritize planned maintenance,dev_run_0,255.0
2549,6.4523,7.939,CRITICAL,453,Prioritize planned maintenance,dev_run_0,254.0
2550,9.1847,8.1881,CRITICAL,454,Prioritize planned maintenance,dev_run_0,253.0
2551,4.828,7.5161,CRITICAL,455,Prioritize planned maintenance,dev_run_0,252.0
2552,6.2948,7.2718,CRITICAL,456,Prioritize planned maintenance,dev_run_0,251.0
2553,5.8128,6.98,CRITICAL,457,Prioritize planned maintenance,dev_run_0,250.0
2554,6.7697,6.938,CRITICAL,458,Prioritize planned maintenance,dev_run_0,249.0
2555,6.6055,6.8715,CRITICAL,459,Prioritize planned maintenance,dev_run_0,248.0
2556,6.0021,6.6976,CRITICAL,460,Prioritize planned maintenance,dev_run_0,247.0
2557,5.2529,6.4087,CRITICAL,461,Prioritize planned maintenance,dev_run_0,246.0
2558,8.3805,6.803,CRITICAL,462,Prioritize planned maintenance,dev_run_0,245.0
2559,3.8778,6.218,CRITICAL,463,Prioritize planned maintenance,dev_run_0,244.0
2560,4.4176,5.8579,CRITICAL,464,Prioritize planned maintenance,dev_run_0,243.0
2561,8.9311,6.4726,CRITICAL,465,Prioritize planned maintenance,dev_run_0,242.0
2562,6.5858,6.4952,CRITICAL,466,Prioritize planned maintenance,dev_run_0,241.0
2563,4.3852,6.0732,CRITICAL,467,Prioritize planned maintenance,dev_run_0,240.0
2564,9.14,6.6866,CRITICAL,468,Prioritize planned maintenance,dev_run_0,239.0
2565,6.4037,6.63,CRITICAL,469,Prioritize planned maintenance,dev_run_0,238.0
2566,4.8125,6.2665,CRITICAL,470,Prioritize planned maintenance,dev_run_0,237.0
2567,4.9402,6.0012,CRITICAL,471,Prioritize planned maintenance,dev_run_0,236.0
2568,4.4001,5.681,CRITICAL,472,Prioritize planned maintenance,dev_run_0,235.0
2569,5.4564,5.6361,CRITICAL,473,Prioritize planned maintenance,dev_run_0,234.0
2570,5.5061,5.6101,CRITICAL,474,Prioritize planned maintenance,dev_run_0,233.0
2571,5.9053,5.6691,CRITICAL,475,Prioritize planned maintenance,dev_run_0,232.0
2572,4.9116,5.5176,CRITICAL,476,Prioritize planned maintenance,dev_run_0,231.0
2573,7.9025,5.9946,CRITICAL,477,Prioritize planned maintenance,dev_run_0,230.0
2574,6.313,6.0583,CRITICAL,478,Prioritize planned maintenance,dev_run_0,229.0
2575,9.5227,6.7512,CRITICAL,479,Prioritize planned maintenance,dev_run_0,228.0
2576,14.7033,8.3416,CRITICAL,480,Prioritize planned maintenance,dev_run_0,227.0
2577,7.4967,8.1726,CRITICAL,481,Prioritize planned maintenance,dev_run_0,226.0
2578,9.2569,8.3895,CRITICAL,482,Prioritize planned maintenance,dev_run_0,225.0
2579,7.9522,8.302,CRITICAL,483,Prioritize planned maintenance,dev_run_0,224.0
2580,4.841,7.6098,CRITICAL,484,Prioritize planned maintenance,dev_run_0,223.0
2581,6.2914,7.3461,CRITICAL,485,Prioritize planned maintenance,dev_run_0,222.0
2582,5.9497,7.0668,CRITICAL,486,Prioritize planned maintenance,dev_run_0,221.0
2583,5.8308,6.8196,CRITICAL,487,Prioritize planned maintenance,dev_run_0,220.0
2584,7.7969,7.0151,CRITICAL,488,Prioritize planned maintenance,dev_run_0,219.0
2585,9.5387,7.5198,CRITICAL,489,Prioritize planned maintenance,dev_run_0,218.0
2586,6.88,7.3919,CRITICAL,490,Prioritize planned maintenance,dev_run_0,217.0
2587,6.5556,7.2246,CRITICAL,491,Prioritize planned maintenance,dev_run_0,216.0
2588,4.2094,6.6216,CRITICAL,492,Prioritize planned maintenance,dev_run_0,215.0
2589,4.3648,6.1702,CRITICAL,493,Prioritize planned maintenance,dev_run_0,214.0
2590,5.6818,6.0725,CRITICAL,494,Prioritize planned maintenance,dev_run_0,213.0
2591,4.7013,5.7983,CRITICAL,495,Prioritize planned maintenance,dev_run_0,212.0
2592,9.1077,6.4602,CRITICAL,496,Prioritize planned maintenance,dev_run_0,211.0
2593,4.8745,6.143,CRITICAL,497,Prioritize planned maintenance,dev_run_0,210.0
2594,4.5821,5.8309,CRITICAL,498,Prioritize planned maintenance,dev_run_0,209.0
2595,4.3766,5.54,CRITICAL,499,Prioritize planned maintenance,dev_run_0,208.0
2596,24.5013,9.3323,CRITICAL,500,Prioritize planned maintenance,dev_run_0,207.0
2597,5.9816,8.6621,CRITICAL,501,Prioritize planned maintenance,dev_run_0,206.0
2598,6.5194,8.2336,CRITICAL,502,Prioritize planned maintenance,dev_run_0,205.0
2599,6.0134,7.7895,CRITICAL,503,Prioritize planned maintenance,dev_run_0,204.0
2600,6.4283,7.5173,CRITICAL,504,Prioritize planned maintenance,dev_run_0,203.0
2601,6.4613,7.3061,CRITICAL,505,Prioritize planned maintenance,dev_run_0,202.0
2602,9.2224,7.6894,CRITICAL,506,Prioritize planned maintenance,dev_run_0,201.0
2603,12.742,8.6999,CRITICAL,507,Prioritize planned maintenance,dev_run_0,200.0
2604,4.7705,7.914,CRITICAL,508,Prioritize planned maintenance,dev_run_0,199.0
2605,7.6809,7.8674,CRITICAL,509,Prioritize planned maintenance,dev_run_0,198.0
2606,17.2183,9.7376,CRITICAL,510,Prioritize planned maintenance,dev_run_0,197.0
2607,10.2927,9.8486,CRITICAL,511,Prioritize planned maintenance,dev_run_0,196.0
2608,12.8228,10.4434,CRITICAL,512,Prioritize planned maintenance,dev_run_0,195.0
2609,8.9264,10.14,CRITICAL,513,Prioritize planned maintenance,dev_run_0,194.0
2610,4.8602,9.0841,CRITICAL,514,Prioritize planned maintenance,dev_run_0,193.0
2611,10.0937,9.286,CRITICAL,515,Prioritize planned maintenance,dev_run_0,192.0
2612,7.7864,8.9861,CRITICAL,516,Prioritize planned maintenance,dev_run_0,191.0
2613,6.2168,8.4322,CRITICAL,517,Prioritize planned maintenance,dev_run_0,190.0
2614,7.6792,8.2816,CRITICAL,518,Prioritize planned maintenance,dev_run_0,189.0
2615,8.0668,8.2386,CRITICAL,519,Prioritize planned maintenance,dev_run_0,188.0
2616,5.671,7.7251,CRITICAL,520,Prioritize planned maintenance,dev_run_0,187.0
2617,7.5219,7.6845,CRITICAL,521,Prioritize planned maintenance,dev_run_0,186.0
2618,6.4515,7.4379,CRITICAL,522,Prioritize planned maintenance,dev_run_0,185.0
2619,5.8188,7.114,CRITICAL,523,Prioritize planned maintenance,dev_run_0,184.0
2620,5.589,6.809,CRITICAL,524,Prioritize planned maintenance,dev_run_0,183.0
2621,6.6473,6.7767,CRITICAL,525,Prioritize planned maintenance,dev_run_0,182.0
2622,6.4413,6.7096,CRITICAL,526,Prioritize planned maintenance,dev_run_0,181.0
2623,7.1523,6.7981,CRITICAL,527,Prioritize planned maintenance,dev_run_0,180.0
2624,4.274,6.2933,CRITICAL,528,Prioritize planned maintenance,dev_run_0,179.0
2625,7.0899,6.4526,CRITICAL,529,Prioritize planned maintenance,dev_run_0,178.0
2626,8.0149,6.7651,CRITICAL,530,Prioritize planned maintenance,dev_run_0,177.0
2627,6.4814,6.7084,CRITICAL,531,Prioritize planned maintenance,dev_run_0,176.0
2628,7.6708,6.9008,CRITICAL,532,Prioritize planned maintenance,dev_run_0,175.0
2629,8.357,7.1921,CRITICAL,533,Prioritize planned maintenance,dev_run_0,174.0
2630,6.9716,7.148,CRITICAL,534,Prioritize planned maintenance,dev_run_0,173.0
2631,5.4323,6.8048,CRITICAL,535,Prioritize planned maintenance,dev_run_0,172.0
2632,14.7526,8.3944,CRITICAL,536,Prioritize planned maintenance,dev_run_0,171.0
2633,3.7181,7.4592,CRITICAL,537,Prioritize planned maintenance,dev_run_0,170.0
2634,6.2465,7.2166,CRITICAL,538,Prioritize planned maintenance,dev_run_0,169.0
2635,5.2075,6.8148,CRITICAL,539,Prioritize planned maintenance,dev_run_0,168.0
2636,5.1333,6.4785,CRITICAL,540,Prioritize planned maintenance,dev_run_0,167.0
2637,5.1912,6.221,CRITICAL,541,Prioritize planned maintenance,dev_run_0,166.0
2638,8.6931,6.7154,CRITICAL,542,Prioritize planned maintenance,dev_run_0,165.0
2639,8.7184,7.116,CRITICAL,543,Prioritize planned maintenance,dev_run_0,164.0
2640,11.4268,7.9782,CRITICAL,544,Prioritize planned maintenance,dev_run_0,163.0
2641,7.2616,7.8349,CRITICAL,545,Prioritize planned maintenance,dev_run_0,162.0
2642,11.1322,8.4943,CRITICAL,546,Prioritize planned maintenance,dev_run_0,161.0
2643,6.9109,8.1777,CRITICAL,547,Prioritize planned maintenance,dev_run_0,160.0
2644,9.2731,8.3967,CRITICAL,548,Prioritize planned maintenance,dev_run_0,159.0
2645,8.7933,8.4761,CRITICAL,549,Prioritize planned maintenance,dev_run_0,158.0
2646,4.0623,7.5933,CRITICAL,550,Prioritize planned maintenance,dev_run_0,157.0
2647,11.1787,8.3104,CRITICAL,551,Prioritize planned maintenance,dev_run_0,156.0
2648,5.3455,7.7174,CRITICAL,552,Prioritize planned maintenance,dev_run_0,155.0
2649,9.1005,7.994,CRITICAL,553,Prioritize planned maintenance,dev_run_0,154.0
2650,38.8586,14.1669,CRITICAL,554,Prioritize planned maintenance,dev_run_0,153.0
2651,7.9906,12.9317,CRITICAL,555,Prioritize planned maintenance,dev_run_0,152.0
2652,11.1013,12.5656,CRITICAL,556,Prioritize planned maintenance,dev_run_0,151.0
2653,7.8716,11.6268,CRITICAL,557,Prioritize planned maintenance,dev_run_0,150.0
2654,6.2762,10.5567,CRITICAL,558,Prioritize planned maintenance,dev_run_0,149.0
2655,10.5346,10.5523,CRITICAL,559,Prioritize planned maintenance,dev_run_0,148.0
